user_id,problem,problem_id,dsl,full_dsl,step,correct,output,excluding_complete_step,excluding_complete_full_dsl
E,137,890034e9.json,"['vertical_line', 'horizontal_line', 'vertical_line', 'horizontal_line', 'complete']","['vertical_line(self.temp_state, [(2, 12), (9, 12)], 3)', 'horizontal_line(self.temp_state, [(9, 11), (9, 15)], 3)', 'vertical_line(self.temp_state, [(2, 15), (10, 15)], 3)', 'horizontal_line(self.temp_state, [(3, 12), (3, 15)], 3)', 'complete(self.temp_state)']",5,True,"[[0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 0, 1, 1, 1, 0, 1, 2], [1, 1, 1, 0, 2, 1, 2, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 2, 1, 1], [1, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 2, 1, 1], [2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 3, 3, 3, 3, 0, 1, 1, 1, 1], [0, 2, 1, 0, 1, 1, 2, 2, 1, 1, 0, 1, 3, 0, 0, 3, 0, 1, 1, 1, 2], [1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 3, 0, 0, 3, 1, 0, 0, 2, 0], [0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 3, 0, 0, 3, 1, 0, 1, 1, 1], [1, 1, 1, 2, 2, 1, 0, 1, 2, 2, 1, 1, 3, 0, 0, 3, 0, 1, 1, 1, 2], [1, 0, 1, 0, 1, 0, 0, 2, 1, 1, 1, 0, 3, 0, 0, 3, 1, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 3, 3, 3, 3, 0, 1, 1, 0, 1], [0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1], [0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0], [0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 1, 1, 1], [1, 3, 3, 3, 3, 1, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1], [2, 3, 0, 0, 3, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], [1, 3, 0, 0, 3, 1, 1, 2, 0, 1, 1, 1, 0, 2, 1, 1, 1, 0, 1, 1, 1], [1, 3, 0, 0, 3, 1, 2, 0, 0, 0, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 1], [1, 3, 0, 0, 3, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1], [0, 3, 0, 0, 3, 1, 0, 2, 0, 1, 1, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1], [1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0], [1, 1, 1, 2, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]]",4,"['vertical_line(self.temp_state, [(2, 12), (9, 12)], 3)', 'horizontal_line(self.temp_state, [(9, 11), (9, 15)], 3)', 'vertical_line(self.temp_state, [(2, 15), (10, 15)], 3)', 'horizontal_line(self.temp_state, [(3, 12), (3, 15)], 3)']"
E,138,8d510a79.json,"['vertical_line', 'vertical_line', 'vertical_line', 'vertical_line', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['vertical_line(self.temp_state, [(8, 0), (4, 0)], 2)', 'vertical_line(self.temp_state, [(1, 1), (4, 1)], 2)', 'vertical_line(self.temp_state, [(4, 5), (7, 5)], 2)', 'vertical_line(self.temp_state, [(1, 8), (4, 8)], 2)', 'pixel_color([(0, 3)], 1)', 'pixel_color([(1, 6)], 1)', 'pixel_color([(0, 6)], 1)', 'pixel_color([(8, 2)], 1)', 'pixel_color([(9, 2)], 1)', 'complete(self.temp_state)']",10,True,"[[0, 0, 0, 1, 0, 0, 1, 0, 0, 0], [0, 2, 0, 1, 0, 0, 1, 0, 2, 0], [0, 2, 0, 0, 0, 0, 1, 0, 2, 0], [0, 2, 0, 0, 0, 0, 0, 0, 2, 0], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [2, 0, 0, 0, 0, 2, 0, 0, 0, 0], [2, 0, 0, 0, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 2, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 1, 0]]",9,"['vertical_line(self.temp_state, [(8, 0), (4, 0)], 2)', 'vertical_line(self.temp_state, [(1, 1), (4, 1)], 2)', 'vertical_line(self.temp_state, [(4, 5), (7, 5)], 2)', 'vertical_line(self.temp_state, [(1, 8), (4, 8)], 2)', 'pixel_color([(0, 3)], 1)', 'pixel_color([(1, 6)], 1)', 'pixel_color([(0, 6)], 1)', 'pixel_color([(8, 2)], 1)', 'pixel_color([(9, 2)], 1)']"
C,141,8f2ea7aa.json,['complete'],['complete(self.temp_state)'],1,False,"[[0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",0,[]
E,142,90f3ed37.json,"['horizontal_line', 'horizontal_line', 'pixel_color', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(8, 4), (8, 9)], 1)', 'horizontal_line(self.temp_state, [(10, 4), (10, 9)], 1)', 'pixel_color([(8, 9)], 1)', 'pixel_color([(10, 9)], 1)', 'complete(self.temp_state)']",5,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 8, 8, 8, 8, 8, 8, 8, 8], [8, 8, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 8, 8, 8, 8, 8, 8, 8, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 8, 8, 1, 1, 1, 1, 1], [8, 8, 8, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 8, 8, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",4,"['horizontal_line(self.temp_state, [(8, 4), (8, 9)], 1)', 'horizontal_line(self.temp_state, [(10, 4), (10, 9)], 1)', 'pixel_color([(8, 9)], 1)', 'pixel_color([(10, 9)], 1)']"
E,145,928ad970.json,"['vertical_line', 'horizontal_line', 'vertical_line', 'horizontal_line', 'complete']","['vertical_line(self.temp_state, [(1, 3), (13, 3)], 8)', 'horizontal_line(self.temp_state, [(12, 3), (12, 12)], 8)', 'vertical_line(self.temp_state, [(13, 11), (1, 11)], 8)', 'horizontal_line(self.temp_state, [(2, 2), (2, 12)], 8)', 'complete(self.temp_state)']",5,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0], [0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 8, 0, 8, 8, 8, 8, 0, 0, 8, 0, 0, 0], [0, 0, 5, 8, 0, 8, 0, 0, 8, 0, 0, 8, 0, 0, 0], [0, 0, 0, 8, 0, 8, 8, 8, 8, 0, 0, 8, 0, 0, 0], [0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 5, 0, 0], [0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0], [0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",4,"['vertical_line(self.temp_state, [(1, 3), (13, 3)], 8)', 'horizontal_line(self.temp_state, [(12, 3), (12, 12)], 8)', 'vertical_line(self.temp_state, [(13, 11), (1, 11)], 8)', 'horizontal_line(self.temp_state, [(2, 2), (2, 12)], 8)']"
E,146,93b581b8.json,"['pixel_color', 'pixel_color', 'vertical_line', 'vertical_line', 'vertical_line', 'vertical_line', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(5, 1)], 1)', 'pixel_color([(5, 4)], 3)', 'vertical_line(self.temp_state, [(0, 1), (3, 1)], 5)', 'vertical_line(self.temp_state, [(0, 0), (3, 0)], 5)', 'vertical_line(self.temp_state, [(0, 4), (3, 4)], 2)', 'vertical_line(self.temp_state, [(0, 5), (3, 5)], 2)', 'pixel_color([(5, 0)], 1)', 'pixel_color([(5, 5)], 3)', 'complete(self.temp_state)']",9,True,"[[0, 0, 0, 0, 0, 0], [5, 5, 0, 0, 2, 2], [5, 5, 0, 0, 2, 2], [0, 0, 3, 1, 0, 0], [0, 0, 2, 5, 0, 0], [1, 1, 0, 0, 3, 3]]",8,"['pixel_color([(5, 1)], 1)', 'pixel_color([(5, 4)], 3)', 'vertical_line(self.temp_state, [(0, 1), (3, 1)], 5)', 'vertical_line(self.temp_state, [(0, 0), (3, 0)], 5)', 'vertical_line(self.temp_state, [(0, 4), (3, 4)], 2)', 'vertical_line(self.temp_state, [(0, 5), (3, 5)], 2)', 'pixel_color([(5, 0)], 1)', 'pixel_color([(5, 5)], 3)']"
E,147,941d9a10.json,"['pixel_color', 'horizontal_line', 'pixel_color', 'complete']","['pixel_color([(0, 0)], 1)', 'horizontal_line(self.temp_state, [(5, 6), (5, 3)], 2)', 'pixel_color([(9, 9)], 3)', 'complete(self.temp_state)']",4,True,"[[1, 5, 0, 5, 0, 0, 5, 0, 5, 0], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [0, 5, 0, 5, 0, 0, 5, 0, 5, 0], [0, 5, 0, 5, 0, 0, 5, 0, 5, 0], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [0, 5, 0, 5, 2, 2, 5, 0, 5, 0], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [0, 5, 0, 5, 0, 0, 5, 0, 5, 0], [5, 5, 5, 5, 5, 5, 5, 5, 5, 5], [0, 5, 0, 5, 0, 0, 5, 0, 5, 3]]",3,"['pixel_color([(0, 0)], 1)', 'horizontal_line(self.temp_state, [(5, 6), (5, 3)], 2)', 'pixel_color([(9, 9)], 3)']"
C,148,952a094c.json,"['pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'horizontal_line', 'horizontal_line', 'complete']","['pixel_color([(2, 1)], 2)', 'pixel_color([(8, 1)], 4)', 'pixel_color([(2, 8)], 8)', 'pixel_color([(8, 8)], 6)', 'horizontal_line(self.temp_state, [(4, 2), (4, 7)], 0)', 'horizontal_line(self.temp_state, [(6, 2), (6, 7)], 0)', 'complete(self.temp_state)']",7,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 8, 0], [0, 0, 3, 3, 3, 3, 3, 3, 0, 0], [0, 0, 3, 0, 0, 0, 0, 3, 0, 0], [0, 0, 3, 0, 0, 0, 0, 3, 0, 0], [0, 0, 3, 0, 0, 0, 0, 3, 0, 0], [0, 0, 3, 3, 3, 3, 3, 3, 0, 0], [0, 4, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",6,"['pixel_color([(2, 1)], 2)', 'pixel_color([(8, 1)], 4)', 'pixel_color([(2, 8)], 8)', 'pixel_color([(8, 8)], 6)', 'horizontal_line(self.temp_state, [(4, 2), (4, 7)], 0)', 'horizontal_line(self.temp_state, [(6, 2), (6, 7)], 0)']"
C,149,9565186b.json,"['obj_color', 'pixel_color', 'pixel_color', 'complete']","['obj_color(self.temp_state, object2, 5)', 'pixel_color([(2, 0)], 5)', 'pixel_color([(0, 0)], 5)', 'complete(self.temp_state)']",4,True,"[[5, 3, 5], [3, 3, 5], [5, 3, 5]]",3,"['obj_color(self.temp_state, object2, 5)', 'pixel_color([(2, 0)], 5)', 'pixel_color([(0, 0)], 5)']"
E,152,98cf29f8.json,"['move_left', 'move_left', 'move_left', 'move_left', 'move_left', 'horizontal_line', 'complete']","['move_left(self.temp_state, object2)', 'move_left(self.temp_state, object2)', 'move_left(self.temp_state, object2)', 'move_left(self.temp_state, object2)', 'move_left(self.temp_state, object2)', 'horizontal_line(self.temp_state, [(4, 0), (4, 6)], 3)', 'complete(self.temp_state)']",7,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 3, 3, 3, 3, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0], [0, 3, 3, 3, 3, 3, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0], [0, 3, 3, 3, 3, 3, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0], [0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",6,"['move_left(self.temp_state, object2)', 'move_left(self.temp_state, object2)', 'move_left(self.temp_state, object2)', 'move_left(self.temp_state, object2)', 'move_left(self.temp_state, object2)', 'horizontal_line(self.temp_state, [(4, 0), (4, 6)], 3)']"
C,153,99fa7670.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'vertical_line', 'vertical_line', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(2, 2), (2, 7)], 7)', 'horizontal_line(self.temp_state, [(0, 3), (0, 7)], 8)', 'horizontal_line(self.temp_state, [(4, 5), (4, 7)], 2)', 'vertical_line(self.temp_state, [(3, 7), (6, 7)], 2)', 'vertical_line(self.temp_state, [(4, 7), (1, 7)], 7)', 'pixel_color([(0, 7)], 8)', 'pixel_color([(1, 7)], 8)', 'pixel_color([(6, 7)], 2)', 'complete(self.temp_state)']",9,True,"[[0, 0, 0, 8, 8, 8, 8, 8], [0, 0, 0, 0, 0, 0, 0, 8], [0, 0, 7, 7, 7, 7, 7, 7], [0, 0, 0, 0, 0, 0, 0, 7], [0, 0, 0, 0, 0, 2, 2, 2], [0, 0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 0, 2]]",8,"['horizontal_line(self.temp_state, [(2, 2), (2, 7)], 7)', 'horizontal_line(self.temp_state, [(0, 3), (0, 7)], 8)', 'horizontal_line(self.temp_state, [(4, 5), (4, 7)], 2)', 'vertical_line(self.temp_state, [(3, 7), (6, 7)], 2)', 'vertical_line(self.temp_state, [(4, 7), (1, 7)], 7)', 'pixel_color([(0, 7)], 8)', 'pixel_color([(1, 7)], 8)', 'pixel_color([(6, 7)], 2)']"
C,155,9dfd6313.json,"['rotate_right', 'flip_horizontal', 'complete']","['rotate_right_state(temp_state)', 'horizontal_flip(temp_state)', 'complete(self.temp_state)']",3,True,"[[5, 0, 3, 0, 2, 2], [0, 5, 3, 0, 0, 0], [0, 0, 5, 0, 8, 6], [0, 0, 0, 5, 8, 0], [0, 0, 0, 0, 5, 0], [0, 0, 0, 0, 0, 5]]",2,"['rotate_right_state(temp_state)', 'horizontal_flip(temp_state)']"
E,157,a1570a43.json,"['move_right', 'complete']","['move_right(self.temp_state, object3)', 'complete(self.temp_state)']",2,True,"[[0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 3, 0], [0, 2, 0, 0, 0, 0, 0, 0], [0, 2, 2, 0, 0, 0, 0, 0], [0, 2, 2, 2, 0, 0, 0, 0], [0, 2, 2, 2, 2, 2, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 3, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",1,"['move_right(self.temp_state, object3)']"
E,158,a2fd1cf0.json,"['horizontal_line', 'vertical_line', 'complete']","['horizontal_line(self.temp_state, [(2, 1), (2, 11)], 8)', 'vertical_line(self.temp_state, [(2, 10), (10, 10)], 8)', 'complete(self.temp_state)']",3,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",2,"['horizontal_line(self.temp_state, [(2, 1), (2, 11)], 8)', 'vertical_line(self.temp_state, [(2, 10), (10, 10)], 8)']"
C,159,a3df8b1e.json,"['x_line', 'x_line', 'x_line', 'complete']","['X_line(self.temp_state, [(9, 0)], 1)', 'X_line(self.temp_state, [(5, 4)], 1)', 'X_line(self.temp_state, [(1, 0)], 1)', 'complete(self.temp_state)']",4,True,"[[0, 1, 0, 0, 0], [1, 0, 0, 0, 0], [0, 1, 0, 0, 0], [0, 0, 1, 0, 0], [0, 0, 0, 1, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 1, 0, 0], [0, 1, 0, 0, 0], [1, 0, 0, 0, 0]]",3,"['X_line(self.temp_state, [(9, 0)], 1)', 'X_line(self.temp_state, [(5, 4)], 1)', 'X_line(self.temp_state, [(1, 0)], 1)']"
C,160,a48eeaf7.json,"['move_up', 'vertical_line', 'pixel_color', 'obj_color', 'obj_color', 'obj_color', 'complete']","['move_up(self.temp_state, object5)', 'vertical_line(self.temp_state, [(7, 4), (4, 4)], 5)', 'pixel_color([(5, 2)], 5)', 'obj_color(self.temp_state, object2, 0)', 'obj_color(self.temp_state, object1, 0)', 'obj_color(self.temp_state, object4, 0)', 'complete(self.temp_state)']",7,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 5, 0, 5, 0, 0, 0, 0, 0], [0, 0, 2, 2, 5, 0, 0, 0, 0, 0], [0, 0, 2, 2, 0, 0, 0, 0, 0, 0], [0, 0, 5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",6,"['move_up(self.temp_state, object5)', 'vertical_line(self.temp_state, [(7, 4), (4, 4)], 5)', 'pixel_color([(5, 2)], 5)', 'obj_color(self.temp_state, object2, 0)', 'obj_color(self.temp_state, object1, 0)', 'obj_color(self.temp_state, object4, 0)']"
E,161,a5313dff.json,"['horizontal_line', 'horizontal_line', 'vertical_line', 'vertical_line', 'pixel_color', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(1, 2), (1, 6)], 1)', 'horizontal_line(self.temp_state, [(2, 2), (2, 6)], 1)', 'vertical_line(self.temp_state, [(3, 1), (7, 1)], 1)', 'vertical_line(self.temp_state, [(3, 3), (7, 3)], 1)', 'pixel_color([(6, 2)], 1)', 'pixel_color([(4, 2)], 1)', 'complete(self.temp_state)']",7,True,"[[0, 0, 2, 2, 2, 2, 2, 0, 0], [0, 0, 2, 1, 1, 1, 2, 0, 0], [0, 0, 2, 1, 1, 1, 2, 0, 0], [2, 2, 2, 2, 2, 2, 2, 0, 0], [2, 1, 1, 1, 2, 0, 0, 0, 0], [2, 1, 2, 1, 2, 0, 0, 0, 0], [2, 1, 1, 1, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0, 0, 0]]",6,"['horizontal_line(self.temp_state, [(1, 2), (1, 6)], 1)', 'horizontal_line(self.temp_state, [(2, 2), (2, 6)], 1)', 'vertical_line(self.temp_state, [(3, 1), (7, 1)], 1)', 'vertical_line(self.temp_state, [(3, 3), (7, 3)], 1)', 'pixel_color([(6, 2)], 1)', 'pixel_color([(4, 2)], 1)']"
E,163,a61f2674.json,"['obj_color', 'obj_color', 'obj_color', 'obj_color', 'complete']","['obj_color(self.temp_state, object1, 1)', 'obj_color(self.temp_state, object4, 2)', 'obj_color(self.temp_state, object2, 0)', 'obj_color(self.temp_state, object3, 0)', 'complete(self.temp_state)']",5,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 2, 0, 0, 0, 0, 0, 1, 0]]",4,"['obj_color(self.temp_state, object1, 1)', 'obj_color(self.temp_state, object4, 2)', 'obj_color(self.temp_state, object2, 0)', 'obj_color(self.temp_state, object3, 0)']"
E,165,a65b410d.json,"['horizontal_line', 'horizontal_line', 'pixel_color', 'vertical_line', 'horizontal_line', 'horizontal_line', 'pixel_color', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(3, 0), (3, 4)], 1)', 'horizontal_line(self.temp_state, [(4, 0), (4, 3)], 1)', 'pixel_color([(5, 1)], 1)', 'vertical_line(self.temp_state, [(2, 0), (7, 0)], 1)', 'horizontal_line(self.temp_state, [(1, 0), (1, 6)], 3)', 'horizontal_line(self.temp_state, [(0, 0), (0, 7)], 3)', 'pixel_color([(1, 0)], 3)', 'pixel_color([(0, 0)], 3)', 'complete(self.temp_state)']",9,True,"[[3, 3, 3, 3, 3, 3, 3, 0, 0], [3, 3, 3, 3, 3, 3, 0, 0, 0], [2, 2, 2, 2, 2, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]",8,"['horizontal_line(self.temp_state, [(3, 0), (3, 4)], 1)', 'horizontal_line(self.temp_state, [(4, 0), (4, 3)], 1)', 'pixel_color([(5, 1)], 1)', 'vertical_line(self.temp_state, [(2, 0), (7, 0)], 1)', 'horizontal_line(self.temp_state, [(1, 0), (1, 6)], 3)', 'horizontal_line(self.temp_state, [(0, 0), (0, 7)], 3)', 'pixel_color([(1, 0)], 3)', 'pixel_color([(0, 0)], 3)']"
E,166,a699fb00.json,"['pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(0, 2)], 2)', 'pixel_color([(2, 3)], 2)', 'pixel_color([(2, 5)], 2)', 'pixel_color([(2, 7)], 2)', 'pixel_color([(4, 2)], 2)', 'pixel_color([(5, 6)], 2)', 'pixel_color([(7, 4)], 2)', 'complete(self.temp_state)']",8,True,"[[0, 1, 2, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 2, 1, 2, 1, 2, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 2, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 2, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 2, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",7,"['pixel_color([(0, 2)], 2)', 'pixel_color([(2, 3)], 2)', 'pixel_color([(2, 5)], 2)', 'pixel_color([(2, 7)], 2)', 'pixel_color([(4, 2)], 2)', 'pixel_color([(5, 6)], 2)', 'pixel_color([(7, 4)], 2)']"
